Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Type
2012,10.1109/VAST.2012.6400484,Relative N-gram signatures: Document visualization at the level of character N-grams,3.0,1.0,Magdalena Jankowska,https://openalex.org/A2344689862,"Faculty of Computer Science, Dalhousie University",education
2012,10.1109/VAST.2012.6400484,Relative N-gram signatures: Document visualization at the level of character N-grams,3.0,2.0,Vlado Kešelj,https://openalex.org/A258333399,"Faculty of Computer Science, Dalhousie University",education
2012,10.1109/VAST.2012.6400484,Relative N-gram signatures: Document visualization at the level of character N-grams,3.0,3.0,Evangelos Milios,https://openalex.org/A2231563531,"Faculty of Computer Science, Dalhousie University",education
2013,10.1109/TVCG.2013.140,Common Angle Plots as Perception-True Visualizations of Categorical Associations,2.0,1.0,Heike Hofmann,https://openalex.org/A2160211199,"Human Computer Interaction program, Iowa State University, USA",education
2013,10.1109/TVCG.2013.140,Common Angle Plots as Perception-True Visualizations of Categorical Associations,2.0,2.0,Marie Vendettuoli,https://openalex.org/A2485410543,Iowa State University,education
2013,10.1109/TVCG.2013.158,Fast Blending Scheme for Molecular Surface Representation,2.0,1.0,Julius Parulek,https://openalex.org/A21990560,"Department of Informatics, University of Bergen, Norway",education
2013,10.1109/TVCG.2013.158,Fast Blending Scheme for Molecular Surface Representation,2.0,2.0,Andrea Brambilla,https://openalex.org/A1996194836,"Department of Informatics, University of Bergen, Norway",education
2013,10.1109/TVCG.2013.180,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,4.0,1.0,Rostislav Khlebnikov,https://openalex.org/A1255695885,"Graz University of Technology, Austria",education
2013,10.1109/TVCG.2013.180,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,4.0,2.0,Bernhard Kainz,https://openalex.org/A2332220037,"Imperial College London, UK",education
2013,10.1109/TVCG.2013.180,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,4.0,3.0,Markus Steinberger,https://openalex.org/A2112780736,"Graz University of Technology, Austria",education
2013,10.1109/TVCG.2013.180,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,4.0,4.0,Dieter Schmalstieg,https://openalex.org/A100176519,"Graz University of Technology, Austria",education
2014,10.1109/TVCG.2014.2346447,Decomposition and Simplification of Multivariate Data using Pareto Sets,3.0,1.0,Lars Huettenberger,https://openalex.org/A1457499439,TU Kaiserslautern,education
2014,10.1109/TVCG.2014.2346447,Decomposition and Simplification of Multivariate Data using Pareto Sets,3.0,2.0,Christian Heine,https://openalex.org/A2148787007,ETH Zurich,education
2014,10.1109/TVCG.2014.2346447,Decomposition and Simplification of Multivariate Data using Pareto Sets,3.0,3.0,Christoph Garth,https://openalex.org/A2020036024,TU Kaiserslautern,education
2014,10.1109/TVCG.2014.2346459,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,7.0,1.0,Silvia Born,https://openalex.org/A2101291858,"University of Zurich, Hybrid Laboratory for Cardiovascular Technologies, Switzerland",education
2014,10.1109/TVCG.2014.2346459,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,7.0,2.0,Simon H. Sündermann,https://openalex.org/A3062128584,"Division of Cardiovascular Surgery, University Hospital of Zurich, Switzerland",healthcare
2014,10.1109/TVCG.2014.2346459,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,7.0,3.0,Christoph Russ,https://openalex.org/A2120193636,"Swiss Federal Institute of Technology (ETH) Zurich, Computer Vision Laboratory, Switzerland",facility
2014,10.1109/TVCG.2014.2346459,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,7.0,4.0,Raoul Hopf,https://openalex.org/A2721888606,"Swiss Federal Institute of Technology (ETH) Zurich, Institute of Mechanical Systems, Switzerland",education
2014,10.1109/TVCG.2014.2346459,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,7.0,5.0,Carlos E. Ruiz,https://openalex.org/A2947476147,"Structural and Congenital Heart Division, Lenox Hill Hospital",healthcare
2014,10.1109/TVCG.2014.2346459,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,7.0,6.0,Volkmar Falk,https://openalex.org/A1926032276,"Division of Cardiovascular Surgery, University Hospital of Zurich, Switzerland",healthcare
2014,10.1109/TVCG.2014.2346459,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,7.0,7.0,Michael Gessat,https://openalex.org/A2010932556,"University of Zurich, Computer Vision Laboratory, Switzerland",education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,1.0,Bowen Yu,https://openalex.org/A2617127693,NYU Polytechnic School of Engineering,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,2.0,Harish Doraiswamy,https://openalex.org/A1258037689,NYU Polytechnic School of Engineering,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,3.0,Xi Chen,https://openalex.org/A2706864623,NYU Center for Genomics and Systems Biology,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,4.0,Emily Miraldi,https://openalex.org/A2464899803,NYU Center for Genomics and Systems Biology,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,5.0,Mario Luis Arrieta-Ortiz,https://openalex.org/A1973383328,NYU Center for Genomics and Systems Biology,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,6.0,Christoph Hafemeister,https://openalex.org/A347231821,NYU Center for Genomics and Systems Biology,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,7.0,Aviv Madar,https://openalex.org/A2053113618,Cornell University,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,8.0,Richard Bonneau,https://openalex.org/A1895944924,NYU Center for Genomics and Systems Biology,education
2014,10.1109/TVCG.2014.2346753,Genotet: An Interactive Web-based Visual Exploration Framework to Support Validation of Gene Regulatory Networks,9.0,9.0,Cláudio T. Silva,https://openalex.org/A2150576810,NYU Polytechnic School of Engineering,education
2014,10.1109/VAST.2014.7042485,Visual Analysis of Patterns in Multiple Amino Acid Mutation Graphs,5.0,1.0,Olav Lenz,https://openalex.org/A2224993570,"GRIS, TU, Darmstadt",education
2014,10.1109/VAST.2014.7042485,Visual Analysis of Patterns in Multiple Amino Acid Mutation Graphs,5.0,2.0,Frank Keul,https://openalex.org/A2230887617,"Computational Biology, TU, Darmstadt",education
2014,10.1109/VAST.2014.7042485,Visual Analysis of Patterns in Multiple Amino Acid Mutation Graphs,5.0,3.0,Sebastian Bremm,https://openalex.org/A2013884449,"GRIS, TU, Darmstadt",education
2014,10.1109/VAST.2014.7042485,Visual Analysis of Patterns in Multiple Amino Acid Mutation Graphs,5.0,4.0,Kay Hamacher,https://openalex.org/A2636885052,"Computational Biology, TU, Darmstadt",education
2014,10.1109/VAST.2014.7042485,Visual Analysis of Patterns in Multiple Amino Acid Mutation Graphs,5.0,5.0,Tatiana von Landesberger,https://openalex.org/A110159255,"GRIS, TU, Darmstadt",education
2015,10.1109/TVCG.2015.2467035,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,5.0,1.0,Aurélie Cohé,https://openalex.org/A2310692017,Télécom ParisTech,education
2015,10.1109/TVCG.2015.2467035,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,5.0,2.0,Bastien Liutkus,https://openalex.org/A2227865490,Télécom ParisTech,education
2015,10.1109/TVCG.2015.2467035,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,5.0,3.0,Gilles Bailly,https://openalex.org/A2223317084,CNRS LTCI & Télécom ParisTech,education
2015,10.1109/TVCG.2015.2467035,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,5.0,4.0,James Eagan,https://openalex.org/A2036409498,"Télécom ParisTech, CNRS LTCI",education
2015,10.1109/TVCG.2015.2467035,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,5.0,5.0,Eric Lecolinet,https://openalex.org/A343525182,"Télécom ParisTech, CNRS LTCI",education
2015,10.1109/TVCG.2015.2467321,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,3.0,1.0,Lydia Byrne,https://openalex.org/A2160364129,The University of Queensland,education
2015,10.1109/TVCG.2015.2467321,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,3.0,2.0,Daniel Angus,https://openalex.org/A2065037932,The University of Queensland,education
2015,10.1109/TVCG.2015.2467321,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,3.0,3.0,Janet Wiles,https://openalex.org/A2171804038,The University of Queensland,education
2015,10.1109/TVCG.2015.2467293,Real-Time Molecular Visualization Supporting Diffuse Interreflections and Ambient Occlusion,4.0,1.0,Robin Skånberg,https://openalex.org/A2792782919,"Visual Computing Group, Ulm University",education
2015,10.1109/TVCG.2015.2467293,Real-Time Molecular Visualization Supporting Diffuse Interreflections and Ambient Occlusion,4.0,2.0,Pere-Pau Vázquez,https://openalex.org/A2150335851,"MOVING Group, UPC Barcelona",education
2015,10.1109/TVCG.2015.2467293,Real-Time Molecular Visualization Supporting Diffuse Interreflections and Ambient Occlusion,4.0,3.0,Victor Guallar,https://openalex.org/A2570508278,Barcelona Supercomputing Center,facility
2015,10.1109/TVCG.2015.2467293,Real-Time Molecular Visualization Supporting Diffuse Interreflections and Ambient Occlusion,4.0,4.0,Timo Ropinski,https://openalex.org/A292280582,"Visual Computing Group, Ulm University",education
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,1.0,Michail Schwab,https://openalex.org/A2943670392,Harvard Paulson SEAS,education
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,2.0,Hendrik Strobelt,https://openalex.org/A2499608054,Harvard Paulson SEAS,education
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,3.0,James Tompkin,https://openalex.org/A2037251646,Harvard Paulson SEAS,education
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,4.0,Colin Fredericks,https://openalex.org/A2098072075,HarvardX,education
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,5.0,Connor Huff,https://openalex.org/A2278284836,Harvard Institute for Quantitative Social Sciences,facility
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,6.0,Dana Higgins,https://openalex.org/A2184574200,Harvard Institute for Quantitative Social Sciences,facility
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,7.0,Anton Strezhnev,https://openalex.org/A2593305403,Harvard Institute for Quantitative Social Sciences,facility
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,8.0,Mayya Komisarchik,https://openalex.org/A2483296296,Harvard Institute for Quantitative Social Sciences,facility
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,9.0,Gary King,https://openalex.org/A2150076515,Harvard Institute for Quantitative Social Sciences,facility
2016,10.1109/TVCG.2016.2598518,booc.io: An Education System with Hierarchical Concept Maps and Dynamic Non-linear Learning Plans,10.0,10.0,Hanspeter Pfister,https://openalex.org/A2102290556,Harvard Paulson SEAS,education
2016,10.1109/TVCG.2016.2598586,Exploring the Possibilities of Embedding Heterogeneous Data Attributes in Familiar Visualizations,4.0,1.0,Mona Hosseinkhani Loorak,https://openalex.org/A2223371472,"Department of Computer Science, University of Calgary",education
2016,10.1109/TVCG.2016.2598586,Exploring the Possibilities of Embedding Heterogeneous Data Attributes in Familiar Visualizations,4.0,2.0,Charles Perin,https://openalex.org/A2135628551,"Department of Computer Science, University of Calgary",education
2016,10.1109/TVCG.2016.2598586,Exploring the Possibilities of Embedding Heterogeneous Data Attributes in Familiar Visualizations,4.0,3.0,Christopher Collins,https://openalex.org/A2140209713,University of Ontario,education
2016,10.1109/TVCG.2016.2598586,Exploring the Possibilities of Embedding Heterogeneous Data Attributes in Familiar Visualizations,4.0,4.0,Sheelagh Carpendale,https://openalex.org/A2076420186,"Department of Computer Science, University of Calgary",education
2016,10.1109/TVCG.2016.2598618,Surprise! Bayesian Weighting for De-Biasing Thematic Maps,2.0,1.0,Michael Correll,https://openalex.org/A2097422673,University of Washington,education
2016,10.1109/TVCG.2016.2598618,Surprise! Bayesian Weighting for De-Biasing Thematic Maps,2.0,2.0,Jeffrey Heer,https://openalex.org/A2112690490,University of Washington,education
2016,10.1109/TVCG.2016.2598791,Corresponding Supine and Prone Colon Visualization Using Eigenfunction Analysis and Fold Modeling,4.0,1.0,Saad Nadeem,https://openalex.org/A2329647279,"Computer Science Department, Stony Brook University, Stony Brook, NY",education
2016,10.1109/TVCG.2016.2598791,Corresponding Supine and Prone Colon Visualization Using Eigenfunction Analysis and Fold Modeling,4.0,2.0,Joseph Marino,https://openalex.org/A2126077125,"Computer Science Department, Stony Brook University, Stony Brook, NY",education
